생활/공업 구분,발생일시,시설명,시설관리번호,시설주소,pH(-),탁도(NTU),잔류염소(mg/L),시흥(정) 공업정수지 수위,시흥(정) 신설정수지 3지 수위순시,시흥(정) 원수 유입압력,과천 시흥(정) 4단계 공업유출 유량 적산차,과천 시흥(정) 4단계 생활유출 유량 적산차,시흥(정) 공업송출유량,시흥(정) 생활유출유량순시
생활정수,2016020910,시흥정수장,4127312314,경기도 안산시 선부2동,7.8367,0.0342,0.6965,4.5382,2.6705,1.7484,1096,2100,1013.8833,2114.9667
생활정수,2016020911,시흥정수장,4127312314,경기도 안산시 선부2동,7.8363,0.035,0.6906,4.4874,2.5373,1.8494,1104,2900,1119.45,2817.8333
생활정수,2016020912,시흥정수장,4127312314,경기도 안산시 선부2동,7.8366,0.0345,0.6972,4.6132,2.4414,1.6994,1000,2600,1001.5,2601.4
생활정수,2016020913,시흥정수장,4127312314,경기도 안산시 선부2동,7.8384,0.0337,0.691,4.5655,2.3898,1.85,1000,2400,1049.3833,2346.4333
생활정수,2016020914,시흥정수장,4127312314,경기도 안산시 선부2동,7.8385,0.033,0.6904,4.5348,2.3419,1.7491,1000,2100,1032.4,2175.8
생활정수,2016020915,시흥정수장,4127312314,경기도 안산시 선부2동,7.8394,0.0325,0.6886,4.6772,2.2938,1.9499,1200,2100,1142.85,2083.3333
생활정수,2016020916,시흥정수장,4127312314,경기도 안산시 선부2동,7.839,0.0321,0.6917,4.5874,2.3123,1.7499,1200,2000,1213.25,1974.6333
생활정수,2016020917,시흥정수장,4127312314,경기도 안산시 선부2동,7.8389,0.0317,0.6899,4.4576,2.3158,1.8002,1300,2100,1366.6167,2093.7
생활정수,2016020918,시흥정수장,4127312314,경기도 안산시 선부2동,7.8377,0.0313,0.6997,4.4469,2.3307,1.8,1296,2000,1294.5333,2078.1333
생활정수,2016020919,시흥정수장,4127312314,경기도 안산시 선부2동,7.8378,0.0313,0.6889,4.5278,2.3489,2.0492,1104,2100,1140.15,2090.6333
생활정수,2016020920,시흥정수장,4127312314,경기도 안산시 선부2동,7.8357,0.0313,0.6959,4.6206,2.3489,2.0007,1200,2300,1138.4667,2296.5833
생활정수,2016020921,시흥정수장,4127312314,경기도 안산시 선부2동,7.8342,0.0312,0.7013,4.8056,2.4041,2.0495,900,2000,963.95,1930.4333
생활정수,2016020922,시흥정수장,4127312314,경기도 안산시 선부2동,7.8335,0.031,0.7017,4.9065,2.4669,2.0007,1100,1800,1111.4167,1840.1167
생활정수,2016020923,시흥정수장,4127312314,경기도 안산시 선부2동,7.8329,0.0309,0.7101,5.0157,2.515,2.0493,1100,2000,1085.55,1943.4333
생활정수,2016020924,시흥정수장,4127312314,경기도 안산시 선부2동,7.8317,0.0308,0.7131,5.1546,2.5998,2.049,1100,1500,1045.9167,1533.2333
생활정수,2016021001,시흥정수장,4127312314,경기도 안산시 선부2동,7.8312,0.0308,0.7107,5.2186,2.718,2.0005,1100,1500,1172.95,1465.9833
생활정수,2016021002,시흥정수장,4127312314,경기도 안산시 선부2동,7.8299,0.0308,0.7062,5.2717,2.7513,2.15,1096,1400,1022.4333,1333.5167
생활정수,2016021003,시흥정수장,4127312314,경기도 안산시 선부2동,7.8312,0.0308,0.704,5.3888,2.8106,1.7993,1004,1000,1039.15,1075.65
생활정수,2016021004,시흥정수장,4127312314,경기도 안산시 선부2동,7.8331,0.0307,0.7014,5.5183,2.8843,2.0001,1000,1100,961.0667,1069.5167
생활정수,2016021005,시흥정수장,4127312314,경기도 안산시 선부2동,7.8331,0.0307,0.699,5.389,2.9619,2.0995,1100,1100,1079.7833,1119.5667
생활정수,2016021006,시흥정수장,4127312314,경기도 안산시 선부2동,7.8336,0.0307,0.7015,5.2152,3.0655,2.0995,1100,1000,1187.6667,993.9333
생활정수,2016021007,시흥정수장,4127312314,경기도 안산시 선부2동,7.8331,0.0307,0.7035,5.1306,3.1173,1.9491,1004,1300,987.2,1218.2
생활정수,2016021008,시흥정수장,4127312314,경기도 안산시 선부2동,7.834,0.0308,0.7053,4.9537,3.1247,1.7491,1196,1500,1142.05,1534.75
생활정수,2016021009,시흥정수장,4127312314,경기도 안산시 선부2동,7.8348,0.0316,0.7131,4.8015,3.0959,1.8492,1200,1700,1233.35,1690.3333
생활정수,2016021010,시흥정수장,4127312314,경기도 안산시 선부2동,7.8325,0.0332,0.709,4.679,2.9958,1.9496,1300,2100,1291.2833,2137.4167
생활정수,2016021011,시흥정수장,4127312314,경기도 안산시 선부2동,7.8299,0.0339,0.722,4.3937,2.818,1.9997,1596,2800,1631.8167,2794.8333
생활정수,2016021012,시흥정수장,4127312314,경기도 안산시 선부2동,7.8289,0.0334,0.7153,4.0937,2.626,1.799,1708,3000,1639.9167,2921.0667
생활정수,2016021013,시흥정수장,4127312314,경기도 안산시 선부2동,7.8294,0.0324,0.7108,3.856,2.482,1.7489,1892,2900,1915.2333,2970.2833
생활정수,2016021014,시흥정수장,4127312314,경기도 안산시 선부2동,7.8302,0.0317,0.7015,4.0719,2.3934,1.5007,1700,2800,1696.85,2757.5333
생활정수,2016021015,시흥정수장,4127312314,경기도 안산시 선부2동,7.8308,0.0312,0.7051,4.7981,2.2531,1.7,1304,2800,1315.5833,2831.1167
생활정수,2016021016,시흥정수장,4127312314,경기도 안산시 선부2동,7.8328,0.0309,0.703,5.3902,2.2198,1.7006,1500,2500,1540.35,2419.9833
생활정수,2016021017,시흥정수장,4127312314,경기도 안산시 선부2동,7.834,0.0308,0.7044,5.9792,2.253,1.6509,1400,2100,1405.5333,2109.8333
생활정수,2016021018,시흥정수장,4127312314,경기도 안산시 선부2동,7.8354,0.0307,0.7259,6.3488,2.2864,1.8999,1500,2400,1500.6333,2340.85
생활정수,2016021019,시흥정수장,4127312314,경기도 안산시 선부2동,7.8356,0.0308,0.7482,6.3306,2.3085,2.001,1396,2500,1388.7833,2527.8833
생활정수,2016021020,시흥정수장,4127312314,경기도 안산시 선부2동,7.8362,0.0308,0.7483,6.1386,2.2898,1.899,1508,2600,1424.3167,2515.9167
생활정수,2016021021,시흥정수장,4127312314,경기도 안산시 선부2동,7.8328,0.0308,0.7362,5.9537,2.3082,1.6003,1296,2100,1315.25,2160.5333
생활정수,2016021022,시흥정수장,4127312314,경기도 안산시 선부2동,7.8312,0.0306,0.7335,5.7729,2.3634,1.8994,1300,1900,1289.3167,1809.1833
생활정수,2016021023,시흥정수장,4127312314,경기도 안산시 선부2동,7.8306,0.0305,0.7208,5.6081,2.4153,2.0495,1300,2100,1289.45,2171.8333
생활정수,2016021024,시흥정수장,4127312314,경기도 안산시 선부2동,7.8315,0.0305,0.7308,5.4514,2.4632,2.1003,1300,2100,1305.1333,2059.3
생활정수,2016021101,시흥정수장,4127312314,경기도 안산시 선부2동,7.8316,0.0305,0.7309,5.515,2.5814,2.1,1400,1700,1390.35,1637.75
생활정수,2016021102,시흥정수장,4127312314,경기도 안산시 선부2동,7.8324,0.0305,0.7215,5.4889,2.6483,1.9498,1300,1400,1297.2333,1392.9333
생활정수,2016021103,시흥정수장,4127312314,경기도 안산시 선부2동,7.8324,0.0306,0.7016,5.7951,2.796,1.9494,1300,1200,1359.85,1220.55
생활정수,2016021104,시흥정수장,4127312314,경기도 안산시 선부2동,7.8333,0.0306,0.6855,6.0619,2.9624,1.7495,1404,1200,1387.9167,1175.8833
생활정수,2016021105,시흥정수장,4127312314,경기도 안산시 선부2동,7.8329,0.0305,0.6728,6.4107,3.1141,1.6504,1296,1200,1270.4333,1207
생활정수,2016021106,시흥정수장,4127312314,경기도 안산시 선부2동,7.8331,0.0304,0.6716,6.7875,3.2582,1.899,1300,1300,1340.7667,1276.4833
생활정수,2016021107,시흥정수장,4127312314,경기도 안산시 선부2동,7.8391,0.0305,0.67,7.1112,3.3802,1.9498,1500,1600,1470.55,1611.55
생활정수,2016021108,시흥정수장,4127312314,경기도 안산시 선부2동,7.8358,0.0308,0.6691,7.0818,3.4173,1.8506,1800,2500,1770.5667,2467.7667
생활정수,2016021109,시흥정수장,4127312314,경기도 안산시 선부2동,7.8362,0.0311,0.6779,6.8262,3.377,1.5508,2100,2694,2148.7167,2677.95
생활정수,2016021110,시흥정수장,4127312314,경기도 안산시 선부2동,7.8346,0.0321,0.6793,6.6745,3.3176,1.6431,2400,2606,2358.2833,2610.1833
생활정수,2016021111,시흥정수장,4127312314,경기도 안산시 선부2동,7.834,0.0324,0.6817,6.6581,3.247,1.8499,2500,2800,2479.4,2776.1833
생활정수,2016021112,시흥정수장,4127312314,경기도 안산시 선부2동,7.835,0.032,0.6882,6.5515,3.177,1.6998,2700,2600,2744.35,2648.95
생활정수,2016021113,시흥정수장,4127312314,경기도 안산시 선부2동,7.8381,0.0312,0.6924,6.4439,3.1068,1.5998,2600,2800,2599.2,2759.3833
생활정수,2016021114,시흥정수장,4127312314,경기도 안산시 선부2동,7.8386,0.0311,0.6914,6.4584,3.0479,1.5995,2400,2300,2341.4,2314.6
생활정수,2016021115,시흥정수장,4127312314,경기도 안산시 선부2동,7.8402,0.0307,0.6821,6.4275,3.0366,1.5509,2296,2000,2306.1167,2007.1
생활정수,2016021116,시흥정수장,4127312314,경기도 안산시 선부2동,7.8402,0.0307,0.6792,6.2995,2.9848,1.7004,2404,2400,2418.4667,2399.55
생활정수,2016021117,시흥정수장,4127312314,경기도 안산시 선부2동,7.8417,0.0304,0.6769,6.0582,2.9147,1.7993,2600,2900,2656.6167,2802.5333
생활정수,2016021118,시흥정수장,4127312314,경기도 안산시 선부2동,7.8426,0.0302,0.6756,5.7839,2.8852,1.8504,2800,2500,2779.7333,2552.9333
생활정수,2016021119,시흥정수장,4127312314,경기도 안산시 선부2동,7.8426,0.0302,0.679,5.6194,2.842,1.8496,2704,2800,2621.1167,2748.15
생활정수,2016021120,시흥정수장,4127312314,경기도 안산시 선부2동,7.8423,0.0302,0.6792,5.4895,2.8186,1.8993,2396,2500,2438.2667,2495.65
생활정수,2016021121,시흥정수장,4127312314,경기도 안산시 선부2동,7.8416,0.0303,0.6798,5.4689,2.7853,1.7993,2500,2800,2470.5167,2810.8667
생활정수,2016021122,시흥정수장,4127312314,경기도 안산시 선부2동,7.8409,0.0302,0.6812,5.4164,2.7262,1.6498,2500,2600,2535.1833,2524.8833
생활정수,2016021123,시흥정수장,4127312314,경기도 안산시 선부2동,7.8393,0.0302,0.6881,5.4237,2.7004,1.7492,2400,2400,2355.55,2458.6667
생활정수,2016021124,시흥정수장,4127312314,경기도 안산시 선부2동,7.8406,0.0302,0.6916,5.3248,2.693,1.749,2100,2300,2089.35,2239.8667
생활정수,2016021201,시흥정수장,4127312314,경기도 안산시 선부2동,7.8404,0.0302,0.6948,5.2207,2.7447,1.9497,2104,1700,2134.0833,1686.3333
생활정수,2016021202,시흥정수장,4127312314,경기도 안산시 선부2동,7.8408,0.0302,0.6953,5.2991,2.815,1.8496,1996,1500,1986.2833,1528.4333
생활정수,2016021203,시흥정수장,4127312314,경기도 안산시 선부2동,7.8401,0.0302,0.6966,5.751,2.9627,1.7998,1696,1200,1684.7667,1160.7167
생활정수,2016021204,시흥정수장,4127312314,경기도 안산시 선부2동,7.84,0.0302,0.6949,6.4107,3.118,1.7998,1804,1100,1760.4167,1116.8167
생활정수,2016021205,시흥정수장,4127312314,경기도 안산시 선부2동,7.8398,0.0303,0.6934,6.5976,3.2808,1.7998,1696,1200,1762.3,1220.0333
생활정수,2016021206,시흥정수장,4127312314,경기도 안산시 선부2동,7.8393,0.0304,0.6893,6.7917,3.4137,1.6001,1700,1400,1619.9,1399.0833
생활정수,2016021207,시흥정수장,4127312314,경기도 안산시 선부2동,7.8397,0.0305,0.6888,6.8379,3.4989,1.5511,1904,1800,1894.6667,1791.15
생활정수,2016021208,시흥정수장,4127312314,경기도 안산시 선부2동,7.8391,0.0307,0.6865,7.0125,3.5024,1.7007,2000,2600,2035.6167,2612.9333
생활정수,2016021209,시흥정수장,4127312314,경기도 안산시 선부2동,7.8398,0.0308,0.6879,6.9887,3.4581,1.7493,2200,2700,2232.2667,2591.05
생활정수,2016021210,시흥정수장,4127312314,경기도 안산시 선부2동,7.8382,0.0309,0.6908,6.8936,3.436,1.8,2400,2300,2376.8167,2367.7
생활정수,2016021211,시흥정수장,4127312314,경기도 안산시 선부2동,7.8381,0.0309,0.6913,6.6351,3.4101,1.7995,2800,2700,2784.5667,2677.5333
생활정수,2016021212,시흥정수장,4127312314,경기도 안산시 선부2동,7.8383,0.031,0.6945,6.3603,3.3991,1.7998,2796,2300,2772.4333,2222.1833
생활정수,2016021213,시흥정수장,4127312314,경기도 안산시 선부2동,7.8374,0.0308,0.6947,6.1681,3.4027,1.7995,2604,2400,2614.85,2392.2667
생활정수,2016021214,시흥정수장,4127312314,경기도 안산시 선부2동,7.8379,0.0308,0.6954,5.9069,3.3584,1.8001,2700,2300,2741.9,2358.3833
생활정수,2016021215,시흥정수장,4127312314,경기도 안산시 선부2동,7.8376,0.0308,0.6986,5.6484,3.314,1.7004,2900,2300,2827.4167,2266.0833
생활정수,2016021216,시흥정수장,4127312314,경기도 안산시 선부2동,7.8384,0.0308,0.6989,5.546,3.266,1.8992,2700,2100,2755.5,2045.6667
생활정수,2016021217,시흥정수장,4127312314,경기도 안산시 선부2동,7.8359,0.0307,0.6625,5.4792,3.1918,1.8991,2800,2700,2777.4,2712
생활정수,2016021218,시흥정수장,4127312314,경기도 안산시 선부2동,7.8366,0.0305,0.6576,5.4221,3.1476,1.9498,2800,2300,2765.9667,2255.4167
생활정수,2016021219,시흥정수장,4127312314,경기도 안산시 선부2동,7.8375,0.0304,0.656,5.4569,3.0921,1.6505,2500,2500,2513.9667,2585.25
생활정수,2016021220,시흥정수장,4127312314,경기도 안산시 선부2동,7.8381,0.0306,0.653,5.5386,2.9812,1.6502,2300,2800,2273.5333,2745.2833
생활정수,2016021221,시흥정수장,4127312314,경기도 안산시 선부2동,7.8382,0.0306,0.6491,5.4671,2.874,1.6,2600,2600,2581.9,2592.4
생활정수,2016021222,시흥정수장,4127312314,경기도 안산시 선부2동,7.8383,0.0307,0.6484,5.4495,2.7557,1.8,2600,2600,2573.6167,2582.6333
생활정수,2016021223,시흥정수장,4127312314,경기도 안산시 선부2동,7.8376,0.0307,0.6522,5.6209,2.6521,1.7005,2200,2600,2192.5167,2561.1
생활정수,2016021224,시흥정수장,4127312314,경기도 안산시 선부2동,7.8372,0.0307,0.6562,6.1457,2.5821,1.7004,1900,2100,1928.1667,2066.1833
생활정수,2016021301,시흥정수장,4127312314,경기도 안산시 선부2동,7.8361,0.0306,0.6666,6.7422,2.593,1.9497,2000,1400,1934.0167,1456.1667
생활정수,2016021302,시흥정수장,4127312314,경기도 안산시 선부2동,7.8371,0.0306,0.6696,7.1696,2.545,1.8512,1900,1500,1917.6833,1469.05
생활정수,2016021303,시흥정수장,4127312314,경기도 안산시 선부2동,7.837,0.0305,0.6669,7.2009,2.6041,1.9402,1700,1100,1754.6,1139.1833
생활정수,2016021304,시흥정수장,4127312314,경기도 안산시 선부2동,7.8356,0.0305,0.6688,7.082,2.7076,2.0011,2000,1200,1910.85,1174.2167
생활정수,2016021305,시흥정수장,4127312314,경기도 안산시 선부2동,7.8359,0.0305,0.6687,7.0675,2.8075,2.0496,1700,1600,1697.95,1536.4167
생활정수,2016021306,시흥정수장,4127312314,경기도 안산시 선부2동,7.8349,0.0304,0.6704,7.0343,2.8924,1.8997,1700,1400,1715.9667,1398.0167
생활정수,2016021307,시흥정수장,4127312314,경기도 안산시 선부2동,7.8346,0.0305,0.6758,6.9411,2.9629,1.8996,1800,1500,1843.35,1515.6333
생활정수,2016021308,시흥정수장,4127312314,경기도 안산시 선부2동,7.836,0.0307,0.6769,6.8623,2.9995,1.8997,1800,1900,1742.5667,1940.7
생활정수,2016021309,시흥정수장,4127312314,경기도 안산시 선부2동,7.8344,0.031,0.6824,6.7166,2.9702,2.001,1900,2400,1935.8833,2331.0667
생활정수,2016021310,시흥정수장,4127312314,경기도 안산시 선부2동,7.8329,0.0311,0.6778,6.5482,2.9405,2.0009,1996,2400,1986.15,2394.3667
생활정수,2016021311,시흥정수장,4127312314,경기도 안산시 선부2동,7.8327,0.0313,0.6873,6.4511,2.8851,1.7011,2304,2700,2266.9167,2691.8167
생활정수,2016021312,시흥정수장,4127312314,경기도 안산시 선부2동,7.8311,0.0314,0.6935,6.3773,2.8332,1.7498,2100,2800,2133.2667,2783.7833
생활정수,2016021313,시흥정수장,4127312314,경기도 안산시 선부2동,7.8301,0.0313,0.6954,6.1371,2.7705,1.5579,2100,2900,2124.4667,2890.1167
생활정수,2016021314,시흥정수장,4127312314,경기도 안산시 선부2동,7.8316,0.0315,0.7009,5.7533,2.7334,1.8996,2400,2500,2373.8833,2527.0667
생활정수,2016021315,시흥정수장,4127312314,경기도 안산시 선부2동,7.8321,0.0313,0.7011,5.7366,2.6891,1.9,1900,2900,1862.8333,2881.3
생활정수,2016021316,시흥정수장,4127312314,경기도 안산시 선부2동,7.8333,0.0311,0.7056,5.6065,2.6483,1.75,2000,2600,1981.25,2551
생활정수,2016021317,시흥정수장,4127312314,경기도 안산시 선부2동,7.8369,0.031,0.7109,5.4311,2.6189,1.851,1900,2100,1938.6,2063.0167
생활정수,2016021318,시흥정수장,4127312314,경기도 안산시 선부2동,7.8394,0.0309,0.7113,5.491,2.6078,1.9502,1800,2700,1737.9,2689.6833
생활정수,2016021319,시흥정수장,4127312314,경기도 안산시 선부2동,7.838,0.0308,0.7158,5.2301,2.6039,1.8006,2000,2400,2005.1167,2416.8
생활정수,2016021320,시흥정수장,4127312314,경기도 안산시 선부2동,7.8389,0.0309,0.7213,5.0413,2.6114,1.8009,1800,2500,1791.3333,2476.9
생활정수,2016021321,시흥정수장,4127312314,경기도 안산시 선부2동,7.8387,0.0312,0.7225,4.8857,2.6299,1.8998,1700,2200,1733.4167,2202.0833
생활정수,2016021322,시흥정수장,4127312314,경기도 안산시 선부2동,7.8376,0.0314,0.7136,4.7873,2.6779,2.0504,1600,2100,1622.8833,2073.05
생활정수,2016021323,시흥정수장,4127312314,경기도 안산시 선부2동,7.8371,0.0315,0.7051,4.7616,2.7331,1.9502,1500,2100,1484.2167,2036.3
생활정수,2016021324,시흥정수장,4127312314,경기도 안산시 선부2동,7.8372,0.0316,0.7,4.6754,2.7812,2.0498,1600,2100,1608.1333,2082.15
생활정수,2016021401,시흥정수장,4127312314,경기도 안산시 선부2동,7.8351,0.0316,0.6992,4.7191,2.8441,2.0499,1396,1900,1344.8333,1880.2333
생활정수,2016021402,시흥정수장,4127312314,경기도 안산시 선부2동,7.8345,0.0316,0.7091,4.7103,2.9327,1.75,1504,1400,1507.5167,1471.6333
생활정수,2016021403,시흥정수장,4127312314,경기도 안산시 선부2동,7.834,0.0316,0.6977,4.7047,2.9695,2.151,1500,1400,1522.4333,1379.6667
생활정수,2016021404,시흥정수장,4127312314,경기도 안산시 선부2동,7.8341,0.0315,0.6891,4.9014,3.0361,1.7527,1500,1500,1505.75,1465.8833
생활정수,2016021405,시흥정수장,4127312314,경기도 안산시 선부2동,7.8347,0.0315,0.687,5.0648,3.1212,2.0499,1700,1300,1607.55,1295.5833
생활정수,2016021406,시흥정수장,4127312314,경기도 안산시 선부2동,7.8344,0.0315,0.6856,5.1048,3.2355,2.0003,1400,1100,1406.5833,1056.9167
생활정수,2016021407,시흥정수장,4127312314,경기도 안산시 선부2동,7.8348,0.0316,0.6847,5.1014,3.3354,1.7007,1400,1100,1405.9333,1134.45
생활정수,2016021408,시흥정수장,4127312314,경기도 안산시 선부2동,7.8366,0.0316,0.6824,5.1506,3.3871,2.151,1404,1700,1366.2333,1640.2167
생활정수,2016021409,시흥정수장,4127312314,경기도 안산시 선부2동,7.836,0.0315,0.684,5.1104,3.4131,2.0499,1596,2000,1611.1667,1978.2
생활정수,2016021410,시흥정수장,4127312314,경기도 안산시 선부2동,7.8376,0.0317,0.6819,5.2826,3.3799,1.8991,1600,2300,1641.3667,2332.6833
생활정수,2016021411,시흥정수장,4127312314,경기도 안산시 선부2동,7.8381,0.0318,0.6837,5.608,3.2986,1.8994,1400,2600,1395.0667,2584.1833
생활정수,2016021412,시흥정수장,4127312314,경기도 안산시 선부2동,7.8407,0.032,0.6857,5.7565,3.2061,2.0003,1500,2600,1406.45,2563.9833
생활정수,2016021413,시흥정수장,4127312314,경기도 안산시 선부2동,7.8415,0.0325,0.6806,5.8092,3.1251,1.8498,1400,2500,1417.2167,2492.5667
생활정수,2016021414,시흥정수장,4127312314,경기도 안산시 선부2동,7.8433,0.032,0.6786,5.7288,3.051,1.7496,1500,2300,1474.4667,2248.7333
생활정수,2016021415,시흥정수장,4127312314,경기도 안산시 선부2동,7.8471,0.0321,0.6802,5.4688,2.9882,1.7491,1504,2100,1574.6333,2094.7333
