생활/공업 구분,발생일시,시설명,시설관리번호,시설주소,pH(-),탁도(NTU),잔류염소(mg/L),와부(정) 3단계 원수유입압력 (kg/cm2),와부(정) 4단계 원수유입압력 (kg/cm2),와부(정) #3유출유량 적산차 (m3),와부(정) #3정수지유출유량 순시 (m3/h),와부(정) #4정수지유출유량 순시 (m3/h),와부(정) 3단계 정수지#3-1 (m),와부(정) 3단계 정수지#3-2 (m),와부(정) 4단계 여과지정수지수위A (m),와부(정) 4단계 여과지정수지수위B (m)
생활정수,2016040416,와부정수장,4136012312,경기도 남양주시 와부읍,7.1149,0.0448,0.7743,2.178,0,3850,3841.8333,0,2.853,2.905,0.1045,0.065
생활정수,2016040417,와부정수장,4136012312,경기도 남양주시 와부읍,7.1146,0.0449,0.7839,2.191,0,3630,3641.0167,0.0193,3.0335,3.086,0.1035,0.064
생활정수,2016040418,와부정수장,4136012312,경기도 남양주시 와부읍,7.1117,0.0446,0.7907,2.219,0,4260,4249.2833,0,3.028,3.0575,0.102,0.064
생활정수,2016040419,와부정수장,4136012312,경기도 남양주시 와부읍,7.1089,0.0441,0.8139,2.006,0,4010,4012.4167,0.0097,3.071,3.0955,0.1015,0.062
생활정수,2016040420,와부정수장,4136012312,경기도 남양주시 와부읍,7.1089,0.0439,0.8212,2.195,0,4140,4130.4833,0.2223,2.8915,2.9325,0.099,0.0605
생활정수,2016040421,와부정수장,4136012312,경기도 남양주시 와부읍,7.1107,0.0436,0.8281,2.127,0,4260,4252.9667,0.4543,2.928,2.9515,0.0985,0.0595
생활정수,2016040422,와부정수장,4136012312,경기도 남양주시 와부읍,7.1132,0.0437,0.8244,2.098,0,4440,4435.95,0.812,2.8,2.822,0.097,0.0575
생활정수,2016040423,와부정수장,4136012312,경기도 남양주시 와부읍,7.1163,0.0438,0.8221,1.847,0,4250,4249.2333,0.841,2.9385,2.9375,0.0965,0.057
생활정수,2016040424,와부정수장,4136012312,경기도 남양주시 와부읍,7.1214,0.044,0.8282,2.117,0,4030,4020.55,2.117,2.922,2.9375,0.096,0.057
생활정수,2016040501,와부정수장,4136012312,경기도 남양주시 와부읍,7.1246,0.0441,0.8163,2.068,0,3890,3887.8667,1.7883,3.0875,3.0915,0.096,0.056
생활정수,2016040502,와부정수장,4136012312,경기도 남양주시 와부읍,7.1283,0.0441,0.8198,2.147,0,3880,3878.3833,2.755,3.109,3.128,0.097,0.0575
생활정수,2016040503,와부정수장,4136012312,경기도 남양주시 와부읍,7.1317,0.0439,0.8313,2.253,0,3680,3681.4,3.3253,2.967,3.036,0.097,0.0575
